TNF (ng/ml),EGF (ng/ml),Ins (ng/ml),C225 (µg/ml),IL-1ra (µg/ml),Time (min),Replicate,ERK,Akt,JNK,IKK,MK2,pMEK,pAkt (IB),pFKHR,pIRS1-636,pIRS1-896,ProC8,ClvC8,ProC3,pEGFR,tEGFR,ptEGFR,pAkt (AA),tAkt,ptAkt,CC3/CCK,Annexin,PI,Sub G1
100,0,0,0,10,960,1,2.453744151,1.011602603,2.778976415,1.617580178,1.730025039,1.277197817,0.940277291,0.040112125,0.624542362,0.911314042,1.122960016,0.781911161,0.70262604,0.859843607,0.819500515,1.040685124,0.880117596,0.665256328,1.311286445,,,,
100,0,0,0,10,960,2,2.966146126,1.514856198,3.496399593,1.27280626,2.831525355,1.911755169,1.157744783,0.041354406,0.86473561,1.406927424,0.89032541,0.672002177,0.886292216,0.860493235,0.791964515,1.077682543,0.787371264,0.720837849,1.082649452,,,,
100,0,0,0,10,960,3,2.683530499,1.470437658,3.063654801,1.05248308,2.46810411,1.876080566,1.195432769,0.024072263,0.665500814,1.782415156,0.875914928,0.629118209,0.849027078,0.787656739,0.818706722,0.954240286,0.830825245,0.688792118,1.195549047,,,,
100,0,0,0,10,1200,1,2.298977554,1.110024849,2.011797048,2.080799806,1.487422362,1.248562381,0.718645984,0.069644249,0.458008847,0.613096772,1.128625654,0.825228984,0.714674975,0.903088781,0.877930575,1.020280025,0.912060542,0.718170509,1.258757243,,,,
100,0,0,0,10,1200,2,2.890027378,1.200421842,2.510999728,1.317184563,1.924109587,1.601473413,1.027133289,0.207872398,0.601026234,1.121575532,0.860264041,0.627716318,0.779663121,1.055442272,1.058506783,0.988985559,0.950531228,0.767697161,1.227219753,,,,
100,0,0,0,10,1200,3,2.300153996,0.969889968,2.041864255,1.651475456,1.575129842,1.66429816,1.092785058,0.107404487,0.438175931,1.085801134,0.851242239,0.766584867,0.764757156,0.907031895,0.971121401,0.926399143,0.816954496,0.635615377,1.273941115,,,,
100,0,0,0,10,1440,1,2.445483405,1.082472329,1.823016794,2.347973006,1.920588148,0.877157537,0.26591373,0.053967384,0.34701764,0.725829512,0.978596577,1.046861481,0.63186299,1.193842206,1.1246779,1.052853337,0.922045193,0.808947086,1.129738618,49.3637829302751,11.2036623980652,41.681196013289,20.9141123365422
100,0,0,0,10,1440,2,2.617108948,1.021339132,1.829927854,2.09320637,1.239191992,1.285916008,0.531182744,0.047336288,0.376058883,0.81058161,0.791013531,0.801022634,0.679772393,1.039019447,0.911210085,1.130978292,0.782732575,0.784294486,0.989190936,44.2269425745866,8.91285768427083,32.5068023255814,18.791986118148
100,0,0,0,10,1440,3,1.624135424,0.873654634,1.384522494,1.290549771,1.994809146,1.079686142,0.553117078,0,0.303090672,0.901152641,0.817463701,0.983403187,0.664852819,0.91424881,0.934388427,0.970478825,0.786491471,0.670711397,1.162262466,42.5981883154658,8.87530350863486,38.2832724252492,19.4621312397462
100,0,0,0,10,2880,1,,,,,,,,,,,,,,,,,,,,67.3735459565464,12.6095413874579,63.4026374695864,15.4061997319489
100,0,0,0,10,2880,2,,,,,,,,,,,,,,,,,,,,67.3735459565464,12.7551060787994,59.7073917274939,14.9065392001019
100,0,0,0,10,2880,3,,,,,,,,,,,,,,,,,,,,71.85019352841,13.3555604305831,59.7073917274939,16.6553510615664
